"","blockgroupID","mural_presence","log_income","pop","area","black_prop","vacantprop","comresprop","povertymetric"
"568","265_3","0",10.1281898883143,624,772928.0664,0.955128205,0.014809228,0.023686573,0.238524102
"569","265_4","0",9.73690154012823,652,801180.9276,0.950920245,0.040796501,0.054551708,0.255077513
"570","265_5","0",9.44192817007306,555,709095.06,0.938738739,0.024128288,0.015543296,0.547460888
"571","265_6","0",9.94592424273339,898,1113231.388,0.96325167,0.030778738,0.143481608,0.112901806
"572","266_1","0",9.77491527173636,894,4427932.016,0.96196868,0,0.05847112,0.101925054
"573","266_2","0",9.65994994906853,817,687579.831,0.962056304,0.042580558,0.029518278,0.180587339
"574","266_3","0",10.1089965246385,759,584342.585,0.976284585,0,0.066020512,0.171837933
"575","266_4","0",10.0046894330451,824,589757.8471,0.96723301,0.001969413,0.018447524,0.321176768
"576","266_5","0",9.9838225251884,705,583743.0929,0.939007092,0,0.022162694,0.289840944
"577","266_6","0",9.74870333873526,933,1152329.662,0.971061093,0,0.011117316,0.334352811
"578","266_7","0",10.084725188767,1013,1090747.224,0.95952616,0.002126112,0.143098997,0.075493507
"579","266_8","0",10.1031577476647,722,722133.8852,0.948753463,0.001563214,0.008647395,0.035821721
"580","267_1","0",9.71069132744815,791,857592.6829,0.950695322,0.039873085,0.012825651,0.370157365
"581","267_2","0",9.97901237762237,851,754479.0267,0.954171563,0.016372554,0.014124198,0.199522283
"582","267_3","0",9.58417720462617,822,1015857.927,0.934306569,0,0.009971619,0.41996375
"583","267_4","0",10.0132384164952,1602,1335161.131,0.935705368,0.002260253,0.021440669,0.254535137
"584","267_5","0",9.69153119061248,921,1260142.279,0.943539631,0.018185852,0.062606178,0.368787683
"585","267_6","0",9.81950793874085,832,832246.1193,0.963942308,0,0.045178785,0.270999955
"586","267_7","0",10.0437276414506,746,874615.2394,0.95308311,0,0.153255306,0.181195651
"587","268_1","1",9.44636066110407,1790,2573394.723,0.825698324,0.012572668,0.079789987,0.490116357
"588","268_2","0",10.0814245110123,749,1701831.499,0.811748999,0.00290394,0.162489735,0.155386627
"589","268_3","0",9.95645943730223,862,1636730.015,0.901392111,0.020054935,0.22341991,0.090825277
"590","268_4","0",10.189793678808,1246,2420672.002,0.922150883,0.008837917,0.097895676,0.127109333
"591","269_1","0",9.77463093041112,881,1640187.929,0.586833144,0,0.055421429,0.236109534
"592","269_2","0",10.2213956802948,1318,4975829.582,0.717754173,0.008082388,0.009580535,0.189189794
"593","27.01_1","0",9.6621163829476,1066,805508.9157,0.178236398,0.011006426,0.020467783,0.303383597
"594","27.01_2","0",10.3072846035436,1196,806447.209,0.31270903,0.067734659,0.040922898,0.128004469
"595","27.01_3","1",10.1266311038503,1612,803633.0938,0.17866005,0.051091552,0.031244205,0.128553757
"596","27.02_1","0",10.4091599210613,1118,1531595.023,0.064400716,0.078485147,0.124745174,0.06204146
"597","27.02_2","0",10.3271199645997,908,763554.9736,0.009911894,0.027433207,0.055135663,0.082247216
"598","27.02_3","0",10.6219612910421,740,873870.7945,0.025675676,0.029839585,0.033772222,0.057409646
"599","27.02_4","0",10.1731711192852,800,781060.6724,0.03125,0.036565977,0.082916276,0.193700051
"600","270_1","0",10.3101519412198,782,2328057.92,0.590792839,0.006936161,0.024153247,0.129595315
"601","270_2","0",10.1297462467505,1544,4583629.611,0.834196891,0.010893604,0,0.225470815
"602","271_1","0",10.1664670123475,868,1826399.915,0.652073733,0.003642255,0.078429152,0.108768589
"603","271_2","0",9.45399218392174,914,931994.2991,0.525164114,0,0.003001085,0.413084176
"604","271_3","0",9.74484345909653,671,1671651.065,0.646795827,0.018335574,0.020594754,0.345512952
"605","272_1","0",9.90678211948556,870,903357.4632,0.827586207,0,0,0.116692896
"606","272_2","0",10.0784907285224,1974,3015337.546,0.825734549,0,0.1615805,0.281779222
"607","272_3","0",10.1426619209229,1434,3397746.391,0.679916318,0,0.019107361,0.147144603
"608","273_1","0",9.61919971315236,1465,4775822.191,0.483276451,0,0.645765639,0.269591146
"609","273_2","0",9.97347992435616,1107,1956442.227,0.367660343,0.023160772,0.111870335,0.105994651
"610","273_3","0",9.75510354676987,1172,2009433.288,0.625426621,0,0.011274438,0.231365964
"611","273_4","0",9.98598877404787,1174,846723.3074,0.425042589,0.001875735,0.015698986,0.068697819
"612","273_5","0",9.73068058811076,1151,656675.0408,0.615986099,0,0.003330153,0.266260603
"613","274.01_1","0",9.51340354646627,1470,1047349.259,0.491836735,0,0.132713755,0.336916305
"614","274.01_2","0",9.56542405052342,1141,1385780.736,0.367221735,0.012583786,0.168117009,0.418830978
"615","274.01_3","0",9.46660917372222,846,1081920.292,0.605200946,0.002235543,0.240018762,0.454376897
"616","274.02_1","0",9.42456426111574,1372,836353.9504,0.641399417,0,0.019300331,0.349550666
"617","274.02_2","0",9.49994559398981,975,1434583.613,0.467692308,0.015292787,0.066802918,0.246470144
"618","274.02_3","0",9.59621483031934,1054,1169321.984,0.487666034,0.038749964,0.07063556,0.214387874
"619","274.02_4","0",9.2751913442958,1917,1220583.553,0.627543036,0.003970283,0.053978207,0.447285524
"620","274.02_5","0",9.87832357887258,1482,841756.67,0.600539811,0,0.02681728,0.2812294
"621","275_1","0",9.94309280712849,1432,2852304.051,0.695530726,0,0.050330012,0.211269614
"622","275_2","0",9.7960136942309,1286,1285193.074,0.601088647,0,0.109720946,0.309966234
"623","275_3","0",9.43970453510345,892,1537069.582,0.570627803,0.004790122,0.184702856,0.509663074
"624","275_4","0",9.80056849852829,879,855406.8159,0.730375427,0.042781407,0,0.267030748
"625","276_1","0",9.65848175436478,1159,3031076.023,0.885245902,0.004613811,0.002524627,0.396072682
"626","276_2","0",9.72364292561707,601,812623.6904,0.863560732,0.047644932,0.238040442,0.213127287
"627","276_3","0",9.8199972420371,972,1578699.814,0.91563786,0.032559214,0.108721747,0.284035349
"628","276_4","0",9.8618318772673,868,1720333.054,0.876728111,0.044354155,0.177330573,0.156926689
"629","277_1","0",9.89812319003698,1096,1551363.934,0.803832117,0.007902955,0.107855703,0.306529046
"630","277_2","0",9.84129294894301,923,872825.6348,0.955579632,0.012841493,0.060266968,0.203430613
"631","277_3","0",9.90143544841,773,972528.539,0.968952135,0.023480459,0.12693245,0.080969363
"632","277_4","0",9.66789179328268,732,710050.3826,0.93852459,0.045622673,0.110104182,0.235116761
"633","277_5","0",9.75458142928158,594,763409.5619,0.957912458,0.10409505,0.018891372,0.339064146
"634","277_6","0",10.1171462646391,670,967421.1807,0.902985075,0.038793349,0.178488433,0.156969803
"635","278_1","0",9.90318750752713,1486,1555019.113,0.935397039,0,0.028945986,0.205033048
"636","278_2","1",9.97827029697981,952,1233116.19,0.927521008,0.009227434,0.187558539,0.291123357
"637","278_3","0",9.83011008273135,779,2624762.343,0.925545571,0.000834572,0.186191802,0.304154476
"638","278_4","1",10.2266212247182,1264,2386014.038,0.928006329,0.035152532,0.130815552,0.33528976
"639","279.01_1","0",9.59865932124938,824,928894.561,0.970873786,0.020385756,0.063344887,0.250602929
"640","279.01_2","0",8.99863119828764,879,1095531.841,0.941979522,0.052634292,0.045829754,0.539371384
"641","279.01_3","0",9.30683167216494,799,1122639.253,0.904881101,0.144766266,0.0630026,0.416376529
"642","279.01_4","0",9.38739809909504,1325,1327460.426,0.936603774,0.032920289,0.030994398,0.32194914
"643","279.02_1","0",9.51782507172414,1180,1571849.35,0.755084746,0.021094358,0.022532799,0.514327851
"644","279.02_2","0",8.92452322613391,2693,8002585.113,0.379131081,0.006186285,0.00398671,0.353368574
"645","28.01_1","0",9.79344944732719,1479,798908.5375,0.091954023,0.027631368,0.067391713,0.255616432
"646","28.01_2","0",9.56338874785922,1366,797464.7191,0.105417277,0.021224331,0.072437268,0.338930236
"647","28.01_3","0",10.2076948285701,1479,798915.1657,0.030425963,0.024805814,0.068682028,0.196574996
"648","28.02_1","0",9.75167580194675,1056,682034.8607,0.004734848,0.00082791,0.037946757,0.322115942
"649","28.02_2","0",10.3993721124328,943,893140.503,0.007423118,0,0.154056512,0.259042012
"650","28.02_3","0",9.70643807033756,1119,664416.4831,0.024128686,0.004624806,0.095621983,0.447455448
"651","28.02_4","0",10.2242295726142,992,678569.044,0.016129032,0.005099781,0.14330449,0.139513643
"652","28.02_5","1",10.4929117648143,1429,978443.6159,0.011896431,0.001905834,0.145865634,0.125646943
"653","280_1","0",9.35183993424988,947,862332.8919,0.946145723,0.037216444,0.008300869,0.445461187
"654","280_2","0",9.30036387462377,658,3282756.337,0.940729483,0.0220503,0.135395241,0.537925233
"655","280_3","0",9.85896078715265,1189,1384625.549,0.94196804,0.03219211,0.089927567,0.25175171
"656","280_4","0",9.50524628951728,1478,2198709.067,0.934370771,0.030109588,0.054663728,0.487369101
"657","281_1","0",10.1365814347035,1785,2561066.029,0.872268908,0.000746289,0.026712376,0.237069312
"658","281_2","0",9.65573107295667,986,1760620.165,0.946247465,0.054438706,0.116131768,0.34182579
"659","281_3","1",9.4127913000653,818,1096095.235,0.853300733,0.012108405,0.282358223,0.469815174
"660","282_1","0",9.80504747972287,866,1735607.05,0.771362587,0.001572804,0.379536801,0.409552761
"661","282_2","0",9.81558486936022,1766,3672195.219,0.835220838,0.055239826,0.091897569,0.215581909
"662","282_3","0",9.60931781394879,2267,3800763.478,0.838112042,0.007779229,0.114803108,0.373061773
"663","283_1","0",9.74858659131817,777,751993.4646,0.839124839,0.012750089,0.009839403,0.155355852
"664","283_2","0",9.69928841722286,707,741442.5979,0.874115983,0.031596731,0.027039223,0.416234178
"665","283_3","0",10.2418508571036,664,1074061.837,0.890060241,0.019672447,0.163030851,0.400600662
"666","283_4","0",9.44864835981016,1637,2308842.716,0.877214417,0.234352465,0.032431635,0.575970206
"667","283_5","0",9.49844735414104,962,739213.8518,0.781704782,0.02708198,0.019833909,0.337898977
"668","283_6","0",9.18645743151285,779,676928.879,0.836970475,0.014818512,0.069712475,0.508173777
"669","283_7","0",9.53964411911878,647,948799.2988,0.602782071,0.027337119,0.437249813,0.342955371
"670","284_1","0",9.38513366234935,1290,1019853.793,0.835658915,0.026511974,0.018764157,0.391605594
"671","284_2","0",9.28498391497195,966,884240.5084,0.810559006,0.015285086,0.045203402,0.325286324
"672","284_3","0",9.35470042248302,1032,1698593.742,0.765503876,0.314028165,0.033252977,0.446978618
"673","284_4","0",9.02026886172217,797,1695389.177,0.439146801,0.21698686,0.019633919,0.699782054
"674","285_1","0",9.50814602759882,2375,2872727.06,0.457684211,0.026306012,0.160298277,0.432857219
"675","286_1","1",9.05228206731791,1727,2799538.5,0.522292994,0.021367333,0.292171603,0.505516098
"676","286_2","0",8.97132147150368,1093,960926.9551,0.563586459,0.003009477,0.03151346,0.442434412
"677","286_3","0",9.61913327017702,1087,820007.4667,0.457221711,0.00759888,0.126620295,0.576194808
"678","286_4","0",9.08986621850831,952,753286.4668,0.503151261,0.084227326,0.133548262,0.43442992
"679","286_5","0",9.43922739791746,823,1189525.703,0.490886999,0.098835467,0.04502808,0.509364047
"680","286_6","0",9.31027620058878,1442,1200069.482,0.474341193,0.01385814,0.04379398,0.44736466
"681","287_1","0",9.41686661746695,1478,1864270.958,0.265899865,0.029213533,0.304174831,0.456161261
"682","287_2","0",9.23327534325868,1029,1803922.582,0.252672498,0.034406763,0.036898199,0.558998029
"683","288_1","0",9.09817900508785,1592,1525923.353,0.190326633,0.041821149,0.098762957,0.499017504
"684","288_2","0",9.30755782269154,918,895852.0855,0.156862745,0.004794617,0.024689927,0.392486129
"685","288_3","0",9.65624340085772,1735,2333306.917,0.23573487,0.013077503,0.203458852,0.381036909
"686","289.01_1","0",9.46327570809813,1564,1441551.191,0.250639386,0.007746736,0.160109847,0.401575951
"687","289.01_2","0",9.29999824390672,1421,4445766.166,0.244194229,0.000912359,0.039428412,0.499166916
"688","289.01_3","0",9.18758338485357,872,552556.7076,0.213302752,0,0.055574316,0.528059065
"689","289.02_1","0",9.48812361224872,1095,3859390.366,0.219178082,0.033016407,0.03608044,0.32015807
"690","289.02_2","0",9.55456817061316,1309,2212053.655,0.25210084,0.012165112,0.039913477,0.510424622
"691","289.02_3","0",9.51848661756032,1700,934124.5915,0.335882353,0,0.020680685,0.425457992
"692","289.02_4","0",9.16983082863797,1305,857888.2991,0.308812261,0.012837203,0.031043253,0.454820073
"693","289.02_5","0",9.50442689210096,906,512362.7985,0.252759382,0.004405742,0.030054366,0.57714508
"694","29_1","1",10.3923436028731,1461,1193747.946,0.023271732,0.012431408,0.242691471,0.087741463
"695","29_2","0",10.4914686429808,701,556133.9795,0.057061341,0,0.130409347,0.101767915
"696","29_3","0",10.3360813280325,1979,2227678.331,0.01414856,0.013538791,0.230471994,0.203919594
"697","290_1","0",9.48417703760591,843,2092274.853,0.466192171,0.002620667,0.05894049,0.418129178
"698","290_2","0",9.74829466313043,1695,2177444.74,0.464306785,0.001699053,0.005883926,0.199091901
"699","290_3","0",9.46977727898766,1681,2846861.97,0.397977394,0.029211372,0.142605579,0.405607639
"700","290_4","0",9.79222074010754,1941,1901125.444,0.442040185,0.003458885,0.094771757,0.30319675
"701","291_1","0",9.59471802775386,689,8026195.709,0.436865022,0.028702732,0.845057064,0.268958494
"702","291_2","0",9.41597147153909,1771,2634827.008,0.487859966,0,0.006962926,0.446551459
"703","291_3","0",9.57449725626267,1324,2439280.372,0.305891239,0,0.482063649,0.295126955
"704","291_4","0",9.24512819746185,901,1184479.884,0.258601554,0,0.118327363,0.472352698
"705","292_1","0",9.88644311792687,2082,2548977.428,0.358309318,0,0.034178083,0.361619271
"706","292_2","0",9.77650609077534,1251,14544925.41,0.340527578,0.008119351,0.029309893,0.257813387
"707","292_3","0",10.3061487333116,747,1860020.825,0.390896921,0.008297075,0.018014282,0.099718442
"708","293_1","0",9.31136148603491,1044,3738541.421,0.291187739,0.145437023,0.538843524,0.465981881
"709","293_2","0",9.42262517995552,1847,3636748.657,0.456415809,0.065958017,0.224888196,0.370463954
"710","294_1","0",9.19268543673746,634,1037256.909,0.58044164,0.09783999,0.072241852,0.551870787
"711","294_2","0",9.00810178134187,1453,3044738.355,0.386097729,0.062354645,0.476701244,0.510777524
"712","294_3","0",9.19482056031815,1054,2884128.167,0.437381404,0.039305018,0.332695377,0.526183116
"713","298_1","0",9.717699996099,1042,2041247.157,0.389635317,0,0.006877115,0.263496484
"714","298_2","0",9.29908358181057,1055,981760.8597,0.373459716,0,0.062744741,0.397962002
"715","298_3","0",9.75481351515439,745,940308.3129,0.289932886,0.002360486,0,0.230574318
"716","298_4","0",9.45367863057591,1049,2307178.077,0.309818875,0.021158743,0.232267343,0.463218731
"717","298_5","0",9.43292376643183,824,712537.0154,0.384708738,0,0.107262374,0.479053957
"718","299_1","0",9.43067999595766,1402,2252550.318,0.685449358,0.030767604,0.083644174,0.579527862
"719","299_2","0",9.26766543859545,821,1928418.088,0.270401949,0.01590799,0.069967546,0.404587697
"720","299_3","0",9.44390938877397,875,736866.6144,0.374857143,0,0.159278136,0.457232151
"721","299_4","0",9.36879605766816,1602,1444204.752,0.525593009,0.00295901,0.035250535,0.504049573
"722","3_1","1",10.5066553194765,693,3470210.544,0.086580087,0.012206771,0.589962924,0.257010177
"723","3_2","0",11.1737535875959,2476,2427148.127,0.106623586,0,0.11741087,0.142743555
"724","30.01_1","0",9.91289318061022,802,337869.1028,0.100997506,0,0.129900401,0.015177234
"725","30.01_2","0",10.0788264539022,778,560463.2423,0.066838046,0.001261072,0.13773834,0.167367902
"726","30.01_3","0",9.62430261033829,1107,517146.8044,0.186088528,0,0.057714004,0.276365584
"727","30.01_4","0",9.26955223160803,1266,545799.9048,0.33807267,0.004177656,0.063956617,0.505564805
"728","30.01_5","0",9.46498259034976,711,472645.9643,0.348804501,0.007583382,0.094101401,0.165551079
"729","30.02_1","1",9.93251223157674,929,687289.1605,0.588805167,0.025531515,0.136629675,0.324032505
"730","30.02_2","0",9.69775406273151,808,533045.9378,0.694306931,0.076130291,0.063317069,0.405854129
"731","30.02_3","0",9.67035679468885,625,605264.0833,0.8608,0.146351406,0.080372026,0.280947264
"732","30.02_4","1",9.84076072262782,838,612808.2103,0.398568019,0.017390814,0.126846842,0.428535673
"733","300_1","0",9.94342915962908,639,1562972.197,0.410015649,0.001348053,0.014789828,0.335283292
"734","300_2","0",9.38923941196881,1168,897776.3949,0.556506849,0.033720613,0.005630495,0.398249675
"735","300_3","0",9.43124141073761,1115,1349865.308,0.671748879,0.061121529,0.039857555,0.364972019
"736","300_4","0",9.88379491919039,1052,1103744.24,0.538022814,0.020210418,0.426156743,0.362304542
"737","300_5","0",9.84341902607001,971,1322393.653,0.850669413,0.088024882,0.030433025,0.147303872
"738","300_6","0",9.56289684665117,854,1637135.047,0.618266979,0.035767686,0.396033866,0.40968131
"739","300_7","0",9.38999170021426,1679,1924627.186,0.518165575,0.01498079,0.167125408,0.497875716
"740","301_1","0",9.2304370736753,975,1134777.923,0.621538462,0.031953215,0.029625851,0.42396224
"741","301_2","0",9.59260508691391,1872,2094176.831,0.575854701,0.005102665,0.029355193,0.458954981
"742","301_3","0",9.85129912079054,802,921228.7308,0.395261845,0,0.002254286,0.356864717
"743","301_4","0",10.0319687141847,848,1751016.107,0.420990566,0.111826995,0.012915287,0.116350436
"744","301_5","0",9.76025208444937,1372,1899434.497,0.469387755,0.022876815,0.008226837,0.187228076
"745","302_1","0",9.62026220080129,1672,3472433.58,0.526315789,0.023189274,0.026012672,0.319992463
"746","302_2","0",9.43922739791746,1572,1079399.09,0.47264631,0.001067314,0.023392405,0.408929465
"747","302_3","0",9.85082489995282,1532,1445292.281,0.466710183,0,0.011985419,0.181884384
"748","302_4","0",10.0036948129532,1109,2318870.416,0.448151488,0,0.054211061,0.26577406
"749","302_5","0",10.0019744992508,1460,1385189.963,0.463013699,0.00691357,0.149151052,0.207039632
"750","305.01_1","0",9.83910901859992,1269,1627811.767,0.452324665,0.004608795,0.073804441,0.32015807
"751","305.01_2","0",9.52434786959551,1772,1150867.641,0.51241535,0,0.001350766,0.337789374
"752","305.01_3","0",9.39099387166944,2190,1282372.433,0.568949772,0,0.010556321,0.455475111
"753","305.02_1","0",9.38923941196881,1230,2135072.153,0.491869919,0,0.083949407,0.443714382
"754","305.02_2","0",9.74542924787785,1369,985834.9891,0.57779401,0,0.004167925,0.279843073
"755","305.02_3","0",10.0769365308265,1025,1297682.679,0.500487805,0.009692999,0.032159819,0.110053433
"756","305.02_4","0",9.58918768218006,1450,1785901.722,0.564137931,0.001758305,0.215946651,0.253714645
"757","305.02_5","0",9.52156805800298,765,1320589.211,0.422222222,0.007062401,0.015546098,0.363389837
"758","306_1","0",9.84728750284793,1670,2146844.234,0.17005988,0.001374826,0.080827509,0.134621107
"759","306_2","0",9.65233025476672,788,1043741.549,0.381979695,0.002894835,0.005069126,0.125647684
"760","306_3","0",9.41074739631652,757,1226136.528,0.334214003,0,0.179377693,0.569977698
"761","306_4","0",10.3081856999384,948,1409112.236,0.299578059,0,0.097823409,0.395209319
"762","306_5","0",10.0658189644536,726,1273380.001,0.318181818,0.005325073,0.024632241,0.21997585
"763","306_6","0",9.66109746927605,951,1906776.567,0.27444795,0.05353737,0.183989583,0.160656991
"764","306_7","0",9.6237075099802,1275,1840402.526,0.255686275,0.004317896,0.127675128,0.236744052
"765","307_1","0",9.84315351349643,1056,2095088.458,0.214015152,0,0.192569346,0.207941654
"766","307_2","0",9.80796735067872,711,1781409.253,0.239099859,0,0.130047354,0.182904418
"767","307_3","0",9.97831669315678,1468,3155400.064,0.196866485,0.001810416,0.243108856,0.216519573
"768","308_1","0",10.0795394963165,670,1237052.453,0.144776119,0,0,0.180071555
"769","308_2","0",10.0185112291049,1098,2099166.463,0.123861566,0.001424995,0.071709851,0.053701918
"770","308_3","0",9.87980942518155,1771,2850089.785,0.228684359,0,0.017393682,0.248702814
"771","308_4","0",9.9137843580135,1335,2377950.62,0.188764045,0.002936876,0.004604936,0.175093299
"772","309_1","0",9.70271685207364,1669,2158364.597,0.254044338,0,0,0.18651913
"773","309_2","0",9.49612063713837,996,790259.2404,0.512048193,0,0,0.477094031
"774","309_3","0",9.43108103867408,1326,3992654.119,0.328808446,0.020156241,0.396189158,0.394214309
"775","31_1","0",9.65515439014826,944,1296888.064,0.881355932,0.103546222,0.11177156,0.327246701
"776","31_2","0",9.69134575932969,534,402480.6126,0.831460674,0.069559046,0.046336079,0.341142231
"777","31_3","0",9.76203918895175,617,403358.6406,0.786061588,0.030545426,0.037014151,0.397764551
"778","31_4","0",9.77758413564697,938,675430.2508,0.860341151,0.031747093,0.046010678,0.303267161
"779","31_5","1",9.48219789408099,866,734711.8998,0.909930716,0.073726675,0.058334138,0.399486476
"780","31_6","0",10.181460140129,538,740846.063,0.908921933,0.079738729,0.198375077,0.159376625
"781","310_1","0",9.67884287509565,794,1431566.676,0.191435768,0,0.049894807,0.305663212
"782","310_2","0",8.97739897818186,982,1971985.989,0.147657841,0,0.203566738,0.524931806
"783","310_3","0",10.2030364350527,803,2107683.706,0.148194271,0.004821308,0.073019827,0.111131654
"784","310_4","0",10.0422925154133,1024,1032000.06,0.27734375,0,0.074927979,0.162581705
"785","310_5","0",10.1732474784789,1263,1392292.705,0.277909739,0,0.002833991,0.168912516
"786","310_6","0",10.0120728629496,795,1702112.686,0.228930818,0,0.004217085,0.218145508
"787","310_7","0",9.69066555029379,1094,1807099.972,0.250457038,0,0.003042762,0.306341078
"788","311.01_1","0",9.78554825467144,1287,931476.6904,0.36985237,0,0.077191215,0.323270268
"789","311.01_2","0",9.47799829259704,750,680852.396,0.405333333,0,0.252564058,0.509545844
"790","311.01_3","0",9.53416149104384,1248,1125350.02,0.394230769,0,0.098658702,0.238449463
"791","311.01_4","0",9.71607304867616,1613,1024983.331,0.433973962,0,0.006599905,0.443699714
"792","311.02_1","0",9.84469250602562,903,1265601.899,0.516057586,0,0,0.258704385
"793","311.02_2","0",9.52872137317723,810,639460.2165,0.50617284,0.012949105,0.045643951,0.33708108
"794","311.02_3","0",9.62410428289904,1124,1021991.479,0.389679715,0,0.172099283,0.290410304
"795","311.02_4","0",9.84283480532418,1628,1355276.338,0.433660934,0,0.006087831,0.215108102
"796","312_1","0",9.68924179815753,1253,854325.5582,0.509976057,0,0.049153214,0.303435803
"797","312_2","0",9.46598983484665,1995,2034171.284,0.358897243,0,0.082244961,0.379049426
"798","312_3","0",9.92157302008251,1425,1735516.04,0.49122807,0,0.057001222,0.318502495
"799","313_1","0",9.43564159384419,877,795532.7109,0.1995439,0.009045916,0.126288882,0.219878645
"800","313_2","0",9.33758957289165,1497,2219620.42,0.203072812,0.003637036,0.09991172,0.427178735
"801","313_3","0",9.74326011321524,1122,1909233.016,0.221925134,0,0.08831631,0.202013047
"802","313_4","0",9.67514299942985,1228,1187631.067,0.290716612,0,0.244232585,0.3405678
"803","313_5","0",10.2049985629244,1146,847349.72,0.289703316,0,0.07823137,0.278687754
"804","313_6","0",9.49092229793766,1075,693003.9647,0.318139535,0,0.005220463,0.574603835
"805","314.01_1","0",9.65046452256919,1429,1278154.37,0.186843947,0,0.120573772,0.191953252
"806","314.01_2","0",9.34487126493379,1552,2014215.458,0.153994845,0,0.141674301,0.352626343
"807","314.01_3","0",9.83113189034399,1211,1038501.27,0.195706028,0,0.120560634,0.287958839
"808","314.01_4","0",9.81410974138491,1360,917699.8955,0.244852941,0,0.003413384,0.294331038
"809","314.01_5","0",9.557823197546,1112,1153009.763,0.269784173,0,0.161611951,0.400502119
"810","314.02_1","0",9.55123140275911,1470,1817380.46,0.165306122,0,0.085339412,0.367088675
"811","314.02_2","0",9.48615227185748,1683,1761017.091,0.172905526,0,0.017756895,0.310966613
"812","314.02_3","0",9.61300155275161,2442,2492482.974,0.119164619,0,0.132134501,0.332178068
"813","315.01_1","0",10.1699204519487,1186,1194186.68,0.068296796,0.003048115,0.134108392,0.2761307
"814","315.01_2","0",10.1532340856449,1566,1684350.63,0.03256705,0,0.120145555,0.143700171
"815","315.01_3","0",9.82124659715222,986,1005399.804,0.024340771,0.002430986,0.100841635,0.230094131
"816","315.01_4","0",9.74220315480797,1142,1269735.172,0.028021016,0,0.014311291,0.212684961
"817","315.01_5","0",9.97161338158373,1337,1165237.453,0.023186238,0,0.00922989,0.27757657
"818","315.02_1","0",10.0729349248465,1879,2758963.013,0.086216072,0.00224873,0.318716083,0.121253969
"819","315.02_2","0",9.87734889492643,850,2070829.73,0.092941176,0.002981312,0.322804623,0.415915292
"820","315.02_3","0",10.0331113203296,1289,1390988.894,0.034134988,0,0.003188414,0.106949815
"821","316_1","0",9.55400099583723,851,945380.4401,0.048178613,0,0.009004971,0.507347824
"822","316_2","0",10.381211304797,749,833917.1818,0.090787717,0.001890303,0.163198174,0.040137358
"823","316_3","0",9.33600338997184,690,934253.6877,0.314492754,0,0.481627886,0.362718671
"824","316_4","0",9.69898173460629,765,1224324.132,0.122875817,0.031737216,0.070957413,0.280152227
"825","316_5","0",9.72871741189501,835,947475.8581,0.023952096,0.017726372,0.009608839,0.245321013
"826","316_6","0",10.0280034272337,1005,1041880.666,0.053731343,0.002808821,0.065322308,0.24366488
"827","316_7","0",9.8085173149449,1150,1754652.828,0.043478261,0,0.300124788,0.228537098
"828","317_1","0",10.0344719543315,1289,990537.0097,0.266873545,0,0.006205462,0.135075022
"829","317_2","0",9.77809438312807,1551,1828956.5,0.148291425,0.009014972,0.175854702,0.193465181
"830","317_3","0",9.92245649908373,694,599778.3077,0.291066282,0,0.198735502,0.201859722
"831","317_4","0",10.0278709798262,1470,2341381.808,0.151020408,0,0.303990128,0.165328018
"832","317_5","0",9.87127423017148,1089,3725773.229,0.265381084,0.022493274,0.036258679,0.195159497
"833","318_1","0",9.88913504631173,1412,2209552.287,0.280453258,0,0.09706282,0.18488139
"834","318_2","0",9.43938646894301,1022,1335592.165,0.363013699,0,0.03108883,0.344599524
"835","318_3","0",9.90108466791982,761,737157.6929,0.406044678,0,0.008722117,0.090140034
"836","318_4","0",9.94578046472638,822,713189.3798,0.50243309,0,0.046465825,0.165925949
"837","319_1","0",10.0681541740914,1084,1279607.825,0.1900369,0.023104558,0.09651031,0.207112619
"838","319_2","0",9.65007807402644,1185,1369702.133,0.206751055,0.017628019,0.042093082,0.300153539
"839","319_3","0",9.67445167551708,781,1265155.62,0.135723431,0.019908627,0.017442992,0.374051881
"840","319_4","0",9.64153820197995,684,1235820.583,0.17251462,0.055067619,0.035076065,0.204778782
"841","319_5","0",9.65988615931952,1237,3168873.442,0.311236863,0.006376895,0.010094824,0.260089394
"842","32_1","1",9.78143290652882,800,839841.691,0.895,0.052839005,0.052720138,0.349550666
"843","32_2","0",9.21622303513434,548,423710.8305,0.923357664,0.057406533,0.060148154,0.388523557
"844","32_3","0",9.83654614678225,1109,841092.3749,0.938683499,0.06793349,0.10359083,0.169649472
"845","32_4","0",9.29771001811309,900,1505451.601,0.927777778,0.23669813,0.012466808,0.481689931
"846","32_5","0",9.73784610599337,610,868709.2891,0.927868852,0.035519658,0.02693571,0.337044381
"847","32_6","0",9.30136867032375,908,805172.9186,0.809471366,0.033271763,0.038334422,0.452413232
"848","320_1","0",9.41597147153909,779,1692066.478,0.102695764,0.006917454,0.194658831,0.279809262
"849","320_2","0",9.8880185216322,958,1034274.387,0.170146138,0,0.007803645,0.180469768
"850","320_3","0",9.64665794356711,995,975372.5319,0.120603015,0.015764434,0.15878023,0.294380125
"851","320_4","0",9.90568513607962,861,745148.966,0.180023229,0,0.013220526,0.19462419
"852","320_5","0",9.68103126500205,1024,1049166.447,0.194335938,0,0.163632477,0.235625027
"853","320_6","0",10.0172179428631,1058,892270.2759,0.150283554,0,0.013156193,0.172568574
"854","320_7","0",9.93740577073959,924,944351.3919,0.126623377,0,0.154711281,0.297135422
