blockgroupID,mural_presence,log_income,pop,area,black_prop,vacantprop,comresprop,pos_control,pos_control_w_noise
253_3,0,9.35677565020573,743,1337889.743,0.884253028,0.036795262,0.197453279,-10,-10
253_4,0,9.72871741189501,723,1236150.768,0.813278008,0.018792092,0.006459296,-11,-11
253_5,0,9.82471487137073,710,1048649.654,0.88028169,0.043114178,0.061025565,-12,-12
254_1,0,10.2752235079002,689,1312229.259,0.965166909,0.007156973,0.005540801,-13,-13
254_2,0,10.1127755575599,1077,1908474.041,0.879294336,0.004184454,0,-14,-14
254_3,0,10.2376714586393,872,1019527.739,0.821100917,0,0.021644436,-15,-15
254_4,0,10.5707013510696,1282,4045458.929,0.822152886,0.010117859,0.007638474,-16,-16
255_1,0,10.4384885819933,737,1606025.395,0.597014925,0.033467917,0,-17,-17
255_2,0,10.5297735165889,1039,4075698.302,0.663137632,0.010654818,0.023842833,-18,-18
256_1,0,10.5622761804596,1089,3666595.031,0.485766758,0.001050302,0.00350359,-19,-19
257_1,0,10.5719064948711,1930,3874577.074,0.477720207,0.003613474,0.153271707,-20,-20
257_2,0,10.4921904642226,862,2609807.366,0.139211137,0.060135766,0.01350034,-21,-21
257_3,0,10.6675590714328,671,1570702.984,0.0804769,0.012296903,0.147410795,-22,-22
258_1,0,10.4137630249966,1681,6316656.928,0.915526472,0.004780459,0.023705135,-23,-23
259_1,0,9.94597216414228,733,1322436.124,0.941336971,0,0.405228577,-24,-24
259_2,0,9.8590130624343,708,746284.3198,0.967514124,0,0,-25,-25
259_3,0,10.3096524157586,793,1035774.749,0.901639344,0,0.010271784,-26,-26
259_4,0,9.89303309463227,992,941420.5191,0.944556452,0,0,-27,-27
259_5,0,9.71486619359364,984,1169993.111,0.959349593,0,0,-28,-28
259_6,0,9.92573816147095,545,699658.3879,0.939449541,0,0.019249471,-29,-29
260_1,0,10.4682614431292,787,3252833.994,0.946632783,0,0.035592779,-30,-30
260_2,0,9.95375281868368,833,1203125.169,0.920768307,0,0,-31,-31
260_3,0,10.0360059322363,1168,1394856.887,0.953767123,0,0.002437484,-32,-32
261_1,0,10.4017141407256,1051,3700200.594,0.943862988,0.007502127,0,-33,-33
261_2,0,10.4131925486334,661,1524616.177,0.951588502,0.018007993,0.129710743,-34,-34
261_3,0,10.1655056032324,1283,1765953.238,0.945440374,0.001444725,0.024763482,-35,-35
262_1,0,10.2500869077773,657,667280.5134,0.95890411,0,0.015234639,-36,-36
262_2,0,10.044639832292,927,969602.306,0.940668824,0,0,-37,-37
262_3,0,10.1506600816497,1209,1364428.254,0.947063689,0,0,-38,-38
262_4,0,10.2385659610873,1272,2983574.919,0.925314465,0.001001877,0.001828283,-39,-39
263.01_1,0,9.8487673403359,1266,1413802.02,0.954976303,0,0.01284757,-40,-40
263.01_2,0,10.2687207697564,922,907006.1663,0.924078091,0,0,-41,-41
263.01_3,0,9.74899514766085,950,1199337.835,0.952631579,0,0.090350618,-42,-42
263.01_4,0,10.0823865925288,702,854452.5641,0.95014245,0,0,-43,-43
263.02_1,0,9.95118187839879,1464,1493616.96,0.962431694,0,0.072052533,-44,-44
263.02_2,0,10.3196288006415,1379,1978790.157,0.926033358,0.007342205,0.122048933,-45,-45
263.02_3,0,10.0130143770634,711,1544282.708,0.924050633,0.072501301,0.071931421,-46,-46
263.02_4,0,9.86099750091518,1926,2563252.814,0.936656282,0.010349902,0.150272369,-47,-47
264_1,0,9.97292032725147,862,1500738.516,0.948955916,0,0.003577145,-48,-48
264_2,0,10.0048701668247,663,692394.5304,0.954751131,0,0.002874835,-49,-49
264_3,0,9.8934877204578,578,1086081.301,0.942906574,0.013394395,0.447080986,-50,-50
264_4,0,10.3091859667596,937,839402.4476,0.965848453,0,0.004580536,-51,-51
264_5,0,9.73429937413214,831,1659874.09,0.947051745,0,0.075373348,-52,-52
264_6,0,9.983960936686,618,1984023.604,0.972491909,0,0.006342915,-53,-53
264_7,0,9.76984186766621,752,814666.644,0.942819149,0,0,-10,-10
265_1,0,9.52639121847841,672,794294.8245,0.922619048,0,0.129791063,-11,-11
265_2,0,9.73382552468893,939,1685826.774,0.946751864,0,0.019845643,-12,-12
265_3,0,10.1281898883143,624,772928.0664,0.955128205,0.014809228,0.023686573,-13,-13
265_4,0,9.73690154012823,652,801180.9276,0.950920245,0.040796501,0.054551708,-14,-14
265_5,0,9.44192817007306,555,709095.06,0.938738739,0.024128288,0.015543296,-15,-15
265_6,0,9.94592424273339,898,1113231.388,0.96325167,0.030778738,0.143481608,-16,-16
266_1,0,9.77491527173636,894,4427932.016,0.96196868,0,0.05847112,-17,-17
266_2,0,9.65994994906853,817,687579.831,0.962056304,0.042580558,0.029518278,-18,-18
266_3,0,10.1089965246385,759,584342.585,0.976284585,0,0.066020512,-19,-19
266_4,0,10.0046894330451,824,589757.8471,0.96723301,0.001969413,0.018447524,-20,-20
266_5,0,9.9838225251884,705,583743.0929,0.939007092,0,0.022162694,-21,-21
266_6,0,9.74870333873526,933,1152329.662,0.971061093,0,0.011117316,-22,-22
266_7,0,10.084725188767,1013,1090747.224,0.95952616,0.002126112,0.143098997,-23,-23
266_8,0,10.1031577476647,722,722133.8852,0.948753463,0.001563214,0.008647395,-24,-24
267_1,0,9.71069132744815,791,857592.6829,0.950695322,0.039873085,0.012825651,-25,-25
267_2,0,9.97901237762237,851,754479.0267,0.954171563,0.016372554,0.014124198,-26,-26
267_3,0,9.58417720462617,822,1015857.927,0.934306569,0,0.009971619,-27,-27
267_4,0,10.0132384164952,1602,1335161.131,0.935705368,0.002260253,0.021440669,-28,-28
267_5,0,9.69153119061248,921,1260142.279,0.943539631,0.018185852,0.062606178,-29,-29
267_6,0,9.81950793874085,832,832246.1193,0.963942308,0,0.045178785,-30,-30
267_7,0,10.0437276414506,746,874615.2394,0.95308311,0,0.153255306,-31,-31
268_2,0,10.0814245110123,749,1701831.499,0.811748999,0.00290394,0.162489735,-32,-32
268_3,0,9.95645943730223,862,1636730.015,0.901392111,0.020054935,0.22341991,-33,-33
268_4,0,10.189793678808,1246,2420672.002,0.922150883,0.008837917,0.097895676,-34,-34
269_1,0,9.77463093041112,881,1640187.929,0.586833144,0,0.055421429,-35,-35
269_2,0,10.2213956802948,1318,4975829.582,0.717754173,0.008082388,0.009580535,-36,-36
27.01_1,0,9.6621163829476,1066,805508.9157,0.178236398,0.011006426,0.020467783,-37,-37
27.01_2,0,10.3072846035436,1196,806447.209,0.31270903,0.067734659,0.040922898,-38,-38
27.02_1,0,10.4091599210613,1118,1531595.023,0.064400716,0.078485147,0.124745174,-39,-39
27.02_2,0,10.3271199645997,908,763554.9736,0.009911894,0.027433207,0.055135663,-40,-40
27.02_3,0,10.6219612910421,740,873870.7945,0.025675676,0.029839585,0.033772222,-41,-41
27.02_4,0,10.1731711192852,800,781060.6724,0.03125,0.036565977,0.082916276,-42,-42
270_1,0,10.3101519412198,782,2328057.92,0.590792839,0.006936161,0.024153247,-43,-43
270_2,0,10.1297462467505,1544,4583629.611,0.834196891,0.010893604,0,-44,-44
271_1,0,10.1664670123475,868,1826399.915,0.652073733,0.003642255,0.078429152,-45,-45
271_2,0,9.45399218392174,914,931994.2991,0.525164114,0,0.003001085,-46,-46
271_3,0,9.74484345909653,671,1671651.065,0.646795827,0.018335574,0.020594754,-47,-47
272_1,0,9.90678211948556,870,903357.4632,0.827586207,0,0,-48,-48
272_2,0,10.0784907285224,1974,3015337.546,0.825734549,0,0.1615805,-49,-49
272_3,0,10.1426619209229,1434,3397746.391,0.679916318,0,0.019107361,-50,-50
273_1,0,9.61919971315236,1465,4775822.191,0.483276451,0,0.645765639,-51,-51
273_2,0,9.97347992435616,1107,1956442.227,0.367660343,0.023160772,0.111870335,-52,-52
273_3,0,9.75510354676987,1172,2009433.288,0.625426621,0,0.011274438,-53,-53
273_4,0,9.98598877404787,1174,846723.3074,0.425042589,0.001875735,0.015698986,-10,-10
273_5,0,9.73068058811076,1151,656675.0408,0.615986099,0,0.003330153,-11,-11
274.01_1,0,9.51340354646627,1470,1047349.259,0.491836735,0,0.132713755,-12,-12
274.01_2,0,9.56542405052342,1141,1385780.736,0.367221735,0.012583786,0.168117009,-13,-13
274.01_3,0,9.46660917372222,846,1081920.292,0.605200946,0.002235543,0.240018762,-14,-14
274.02_1,0,9.42456426111574,1372,836353.9504,0.641399417,0,0.019300331,-15,-15
274.02_2,0,9.49994559398981,975,1434583.613,0.467692308,0.015292787,0.066802918,-16,-16
274.02_3,0,9.59621483031934,1054,1169321.984,0.487666034,0.038749964,0.07063556,-17,-17
274.02_4,0,9.2751913442958,1917,1220583.553,0.627543036,0.003970283,0.053978207,-18,-18
274.02_5,0,9.87832357887258,1482,841756.67,0.600539811,0,0.02681728,-19,-19
275_1,0,9.94309280712849,1432,2852304.051,0.695530726,0,0.050330012,-20,-20
275_2,0,9.7960136942309,1286,1285193.074,0.601088647,0,0.109720946,-21,-21
275_3,0,9.43970453510345,892,1537069.582,0.570627803,0.004790122,0.184702856,-22,-22
275_4,0,9.80056849852829,879,855406.8159,0.730375427,0.042781407,0,-23,-23
276_1,0,9.65848175436478,1159,3031076.023,0.885245902,0.004613811,0.002524627,-24,-24
276_2,0,9.72364292561707,601,812623.6904,0.863560732,0.047644932,0.238040442,-25,-25
276_3,0,9.8199972420371,972,1578699.814,0.91563786,0.032559214,0.108721747,-26,-26
276_4,0,9.8618318772673,868,1720333.054,0.876728111,0.044354155,0.177330573,-27,-27
277_1,0,9.89812319003698,1096,1551363.934,0.803832117,0.007902955,0.107855703,-28,-28
277_2,0,9.84129294894301,923,872825.6348,0.955579632,0.012841493,0.060266968,-29,-29
277_3,0,9.90143544841,773,972528.539,0.968952135,0.023480459,0.12693245,-30,-30
277_4,0,9.66789179328268,732,710050.3826,0.93852459,0.045622673,0.110104182,-31,-31
277_5,0,9.75458142928158,594,763409.5619,0.957912458,0.10409505,0.018891372,-32,-32
277_6,0,10.1171462646391,670,967421.1807,0.902985075,0.038793349,0.178488433,-33,-33
278_1,0,9.90318750752713,1486,1555019.113,0.935397039,0,0.028945986,-34,-34
278_3,0,9.83011008273135,779,2624762.343,0.925545571,0.000834572,0.186191802,-35,-35
279.01_1,0,9.59865932124938,824,928894.561,0.970873786,0.020385756,0.063344887,-36,-36
279.01_2,0,8.99863119828764,879,1095531.841,0.941979522,0.052634292,0.045829754,-37,-37
279.01_3,0,9.30683167216494,799,1122639.253,0.904881101,0.144766266,0.0630026,-38,-38
279.01_4,0,9.38739809909504,1325,1327460.426,0.936603774,0.032920289,0.030994398,-39,-39
279.02_1,0,9.51782507172414,1180,1571849.35,0.755084746,0.021094358,0.022532799,-40,-40
279.02_2,0,8.92452322613391,2693,8002585.113,0.379131081,0.006186285,0.00398671,-41,-41
28.01_1,0,9.79344944732719,1479,798908.5375,0.091954023,0.027631368,0.067391713,-42,-42
28.01_2,0,9.56338874785922,1366,797464.7191,0.105417277,0.021224331,0.072437268,-43,-43
28.01_3,0,10.2076948285701,1479,798915.1657,0.030425963,0.024805814,0.068682028,-44,-44
28.02_1,0,9.75167580194675,1056,682034.8607,0.004734848,0.00082791,0.037946757,-45,-45
28.02_2,0,10.3993721124328,943,893140.503,0.007423118,0,0.154056512,-46,-46
28.02_3,0,9.70643807033756,1119,664416.4831,0.024128686,0.004624806,0.095621983,-47,-47
28.02_4,0,10.2242295726142,992,678569.044,0.016129032,0.005099781,0.14330449,-48,-48
280_1,0,9.35183993424988,947,862332.8919,0.946145723,0.037216444,0.008300869,-49,-49
280_2,0,9.30036387462377,658,3282756.337,0.940729483,0.0220503,0.135395241,-50,-50
280_3,0,9.85896078715265,1189,1384625.549,0.94196804,0.03219211,0.089927567,-51,-51
280_4,0,9.50524628951728,1478,2198709.067,0.934370771,0.030109588,0.054663728,-52,-52
281_1,0,10.1365814347035,1785,2561066.029,0.872268908,0.000746289,0.026712376,-53,-53
281_2,0,9.65573107295667,986,1760620.165,0.946247465,0.054438706,0.116131768,-10,-10
282_1,0,9.80504747972287,866,1735607.05,0.771362587,0.001572804,0.379536801,-11,-11
282_2,0,9.81558486936022,1766,3672195.219,0.835220838,0.055239826,0.091897569,-12,-12
282_3,0,9.60931781394879,2267,3800763.478,0.838112042,0.007779229,0.114803108,-13,-13
283_1,0,9.74858659131817,777,751993.4646,0.839124839,0.012750089,0.009839403,-14,-14
283_2,0,9.69928841722286,707,741442.5979,0.874115983,0.031596731,0.027039223,-15,-15
283_3,0,10.2418508571036,664,1074061.837,0.890060241,0.019672447,0.163030851,-16,-16
283_4,0,9.44864835981016,1637,2308842.716,0.877214417,0.234352465,0.032431635,-17,-17
283_5,0,9.49844735414104,962,739213.8518,0.781704782,0.02708198,0.019833909,-18,-18
283_6,0,9.18645743151285,779,676928.879,0.836970475,0.014818512,0.069712475,-19,-19
283_7,0,9.53964411911878,647,948799.2988,0.602782071,0.027337119,0.437249813,-20,-20
284_1,0,9.38513366234935,1290,1019853.793,0.835658915,0.026511974,0.018764157,-21,-21
284_2,0,9.28498391497195,966,884240.5084,0.810559006,0.015285086,0.045203402,-22,-22
284_3,0,9.35470042248302,1032,1698593.742,0.765503876,0.314028165,0.033252977,-23,-23
284_4,0,9.02026886172217,797,1695389.177,0.439146801,0.21698686,0.019633919,-24,-24
285_1,0,9.50814602759882,2375,2872727.06,0.457684211,0.026306012,0.160298277,-25,-25
286_2,0,8.97132147150368,1093,960926.9551,0.563586459,0.003009477,0.03151346,-26,-26
286_3,0,9.61913327017702,1087,820007.4667,0.457221711,0.00759888,0.126620295,-27,-27
286_4,0,9.08986621850831,952,753286.4668,0.503151261,0.084227326,0.133548262,-28,-28
286_5,0,9.43922739791746,823,1189525.703,0.490886999,0.098835467,0.04502808,-29,-29
286_6,0,9.31027620058878,1442,1200069.482,0.474341193,0.01385814,0.04379398,-30,-30
287_1,0,9.41686661746695,1478,1864270.958,0.265899865,0.029213533,0.304174831,-31,-31
287_2,0,9.23327534325868,1029,1803922.582,0.252672498,0.034406763,0.036898199,-32,-32
288_1,0,9.09817900508785,1592,1525923.353,0.190326633,0.041821149,0.098762957,-33,-33
288_2,0,9.30755782269154,918,895852.0855,0.156862745,0.004794617,0.024689927,-34,-34
288_3,0,9.65624340085772,1735,2333306.917,0.23573487,0.013077503,0.203458852,-35,-35
289.01_1,0,9.46327570809813,1564,1441551.191,0.250639386,0.007746736,0.160109847,-36,-36
289.01_2,0,9.29999824390672,1421,4445766.166,0.244194229,0.000912359,0.039428412,-37,-37
289.01_3,0,9.18758338485357,872,552556.7076,0.213302752,0,0.055574316,-38,-38
289.02_1,0,9.48812361224872,1095,3859390.366,0.219178082,0.033016407,0.03608044,-39,-39
289.02_2,0,9.55456817061316,1309,2212053.655,0.25210084,0.012165112,0.039913477,-40,-40
289.02_3,0,9.51848661756032,1700,934124.5915,0.335882353,0,0.020680685,-41,-41
289.02_4,0,9.16983082863797,1305,857888.2991,0.308812261,0.012837203,0.031043253,-42,-42
289.02_5,0,9.50442689210096,906,512362.7985,0.252759382,0.004405742,0.030054366,-43,-43
29_2,0,10.4914686429808,701,556133.9795,0.057061341,0,0.130409347,-44,-44
29_3,0,10.3360813280325,1979,2227678.331,0.01414856,0.013538791,0.230471994,-45,-45
290_1,0,9.48417703760591,843,2092274.853,0.466192171,0.002620667,0.05894049,-46,-46
290_2,0,9.74829466313043,1695,2177444.74,0.464306785,0.001699053,0.005883926,-47,-47
290_3,0,9.46977727898766,1681,2846861.97,0.397977394,0.029211372,0.142605579,-48,-48
290_4,0,9.79222074010754,1941,1901125.444,0.442040185,0.003458885,0.094771757,-49,-49
291_1,0,9.59471802775386,689,8026195.709,0.436865022,0.028702732,0.845057064,-50,-50
291_2,0,9.41597147153909,1771,2634827.008,0.487859966,0,0.006962926,-51,-51
291_3,0,9.57449725626267,1324,2439280.372,0.305891239,0,0.482063649,-52,-52
291_4,0,9.24512819746185,901,1184479.884,0.258601554,0,0.118327363,-53,-53
292_1,0,9.88644311792687,2082,2548977.428,0.358309318,0,0.034178083,-10,-10
292_2,0,9.77650609077534,1251,14544925.41,0.340527578,0.008119351,0.029309893,-11,-11
292_3,0,10.3061487333116,747,1860020.825,0.390896921,0.008297075,0.018014282,-12,-12
293_1,0,9.31136148603491,1044,3738541.421,0.291187739,0.145437023,0.538843524,-13,-13
293_2,0,9.42262517995552,1847,3636748.657,0.456415809,0.065958017,0.224888196,-14,-14
294_1,0,9.19268543673746,634,1037256.909,0.58044164,0.09783999,0.072241852,-15,-15
294_2,0,9.00810178134187,1453,3044738.355,0.386097729,0.062354645,0.476701244,-16,-16
294_3,0,9.19482056031815,1054,2884128.167,0.437381404,0.039305018,0.332695377,-17,-17
298_1,0,9.717699996099,1042,2041247.157,0.389635317,0,0.006877115,-18,-18
298_2,0,9.29908358181057,1055,981760.8597,0.373459716,0,0.062744741,-19,-19
298_3,0,9.75481351515439,745,940308.3129,0.289932886,0.002360486,0,-20,-20
298_4,0,9.45367863057591,1049,2307178.077,0.309818875,0.021158743,0.232267343,-21,-21
298_5,0,9.43292376643183,824,712537.0154,0.384708738,0,0.107262374,-22,-22
299_1,0,9.43067999595766,1402,2252550.318,0.685449358,0.030767604,0.083644174,-23,-23
299_2,0,9.26766543859545,821,1928418.088,0.270401949,0.01590799,0.069967546,-24,-24
299_3,0,9.44390938877397,875,736866.6144,0.374857143,0,0.159278136,-25,-25
299_4,0,9.36879605766816,1602,1444204.752,0.525593009,0.00295901,0.035250535,-26,-26
3_2,0,11.1737535875959,2476,2427148.127,0.106623586,0,0.11741087,-27,-27
30.01_1,0,9.91289318061022,802,337869.1028,0.100997506,0,0.129900401,-28,-28
30.01_2,0,10.0788264539022,778,560463.2423,0.066838046,0.001261072,0.13773834,-29,-29
30.01_3,0,9.62430261033829,1107,517146.8044,0.186088528,0,0.057714004,-30,-30
30.01_4,0,9.26955223160803,1266,545799.9048,0.33807267,0.004177656,0.063956617,-31,-31
30.01_5,0,9.46498259034976,711,472645.9643,0.348804501,0.007583382,0.094101401,-32,-32
30.02_2,0,9.69775406273151,808,533045.9378,0.694306931,0.076130291,0.063317069,-33,-33
30.02_3,0,9.67035679468885,625,605264.0833,0.8608,0.146351406,0.080372026,-34,-34
300_1,0,9.94342915962908,639,1562972.197,0.410015649,0.001348053,0.014789828,-35,-35
300_2,0,9.38923941196881,1168,897776.3949,0.556506849,0.033720613,0.005630495,-36,-36
300_3,0,9.43124141073761,1115,1349865.308,0.671748879,0.061121529,0.039857555,-37,-37
300_4,0,9.88379491919039,1052,1103744.24,0.538022814,0.020210418,0.426156743,-38,-38
300_5,0,9.84341902607001,971,1322393.653,0.850669413,0.088024882,0.030433025,-39,-39
300_6,0,9.56289684665117,854,1637135.047,0.618266979,0.035767686,0.396033866,-40,-40
300_7,0,9.38999170021426,1679,1924627.186,0.518165575,0.01498079,0.167125408,-41,-41
301_1,0,9.2304370736753,975,1134777.923,0.621538462,0.031953215,0.029625851,-42,-42
301_2,0,9.59260508691391,1872,2094176.831,0.575854701,0.005102665,0.029355193,-43,-43
301_3,0,9.85129912079054,802,921228.7308,0.395261845,0,0.002254286,-44,-44
301_4,0,10.0319687141847,848,1751016.107,0.420990566,0.111826995,0.012915287,-45,-45
301_5,0,9.76025208444937,1372,1899434.497,0.469387755,0.022876815,0.008226837,-46,10
302_1,0,9.62026220080129,1672,3472433.58,0.526315789,0.023189274,0.026012672,-47,10
302_2,0,9.43922739791746,1572,1079399.09,0.47264631,0.001067314,0.023392405,-48,10
302_3,0,9.85082489995282,1532,1445292.281,0.466710183,0,0.011985419,-49,10
302_4,0,10.0036948129532,1109,2318870.416,0.448151488,0,0.054211061,-50,10
302_5,0,10.0019744992508,1460,1385189.963,0.463013699,0.00691357,0.149151052,-51,10
305.01_1,0,9.83910901859992,1269,1627811.767,0.452324665,0.004608795,0.073804441,-52,10
305.01_2,0,9.52434786959551,1772,1150867.641,0.51241535,0,0.001350766,-53,10
305.01_3,0,9.39099387166944,2190,1282372.433,0.568949772,0,0.010556321,-10,10
305.02_1,0,9.38923941196881,1230,2135072.153,0.491869919,0,0.083949407,-11,10
305.02_2,0,9.74542924787785,1369,985834.9891,0.57779401,0,0.004167925,-12,10
305.02_3,0,10.0769365308265,1025,1297682.679,0.500487805,0.009692999,0.032159819,-13,10
305.02_4,0,9.58918768218006,1450,1785901.722,0.564137931,0.001758305,0.215946651,-14,10
305.02_5,0,9.52156805800298,765,1320589.211,0.422222222,0.007062401,0.015546098,-15,10
306_1,0,9.84728750284793,1670,2146844.234,0.17005988,0.001374826,0.080827509,-16,10
306_2,0,9.65233025476672,788,1043741.549,0.381979695,0.002894835,0.005069126,-17,10
306_3,0,9.41074739631652,757,1226136.528,0.334214003,0,0.179377693,-18,10
306_4,0,10.3081856999384,948,1409112.236,0.299578059,0,0.097823409,-19,10
306_5,0,10.0658189644536,726,1273380.001,0.318181818,0.005325073,0.024632241,-20,10
306_6,0,9.66109746927605,951,1906776.567,0.27444795,0.05353737,0.183989583,-21,10
306_7,0,9.6237075099802,1275,1840402.526,0.255686275,0.004317896,0.127675128,-22,10
307_1,0,9.84315351349643,1056,2095088.458,0.214015152,0,0.192569346,-23,10
307_2,0,9.80796735067872,711,1781409.253,0.239099859,0,0.130047354,-24,10
307_3,0,9.97831669315678,1468,3155400.064,0.196866485,0.001810416,0.243108856,-25,10
308_1,0,10.0795394963165,670,1237052.453,0.144776119,0,0,-26,10
308_2,0,10.0185112291049,1098,2099166.463,0.123861566,0.001424995,0.071709851,-27,10
308_3,0,9.87980942518155,1771,2850089.785,0.228684359,0,0.017393682,-28,10
308_4,0,9.9137843580135,1335,2377950.62,0.188764045,0.002936876,0.004604936,-29,10
309_1,0,9.70271685207364,1669,2158364.597,0.254044338,0,0,-30,10
309_2,0,9.49612063713837,996,790259.2404,0.512048193,0,0,-31,10
309_3,0,9.43108103867408,1326,3992654.119,0.328808446,0.020156241,0.396189158,-32,10
31_1,0,9.65515439014826,944,1296888.064,0.881355932,0.103546222,0.11177156,-33,10
31_2,0,9.69134575932969,534,402480.6126,0.831460674,0.069559046,0.046336079,-34,10
31_3,0,9.76203918895175,617,403358.6406,0.786061588,0.030545426,0.037014151,-35,10
31_4,0,9.77758413564697,938,675430.2508,0.860341151,0.031747093,0.046010678,-36,10
31_6,0,10.181460140129,538,740846.063,0.908921933,0.079738729,0.198375077,-37,10
310_1,0,9.67884287509565,794,1431566.676,0.191435768,0,0.049894807,-38,10
310_2,0,8.97739897818186,982,1971985.989,0.147657841,0,0.203566738,-39,10
310_3,0,10.2030364350527,803,2107683.706,0.148194271,0.004821308,0.073019827,-40,10
310_4,0,10.0422925154133,1024,1032000.06,0.27734375,0,0.074927979,-41,10
310_5,0,10.1732474784789,1263,1392292.705,0.277909739,0,0.002833991,-42,10
310_6,0,10.0120728629496,795,1702112.686,0.228930818,0,0.004217085,-43,10
310_7,0,9.69066555029379,1094,1807099.972,0.250457038,0,0.003042762,-44,10
311.01_1,0,9.78554825467144,1287,931476.6904,0.36985237,0,0.077191215,-45,10
311.01_2,0,9.47799829259704,750,680852.396,0.405333333,0,0.252564058,-46,10
311.01_3,0,9.53416149104384,1248,1125350.02,0.394230769,0,0.098658702,-47,10
311.01_4,0,9.71607304867616,1613,1024983.331,0.433973962,0,0.006599905,-48,10
311.02_1,0,9.84469250602562,903,1265601.899,0.516057586,0,0,-49,10
311.02_2,0,9.52872137317723,810,639460.2165,0.50617284,0.012949105,0.045643951,-50,10
311.02_3,0,9.62410428289904,1124,1021991.479,0.389679715,0,0.172099283,-51,10
311.02_4,0,9.84283480532418,1628,1355276.338,0.433660934,0,0.006087831,-52,10
312_1,0,9.68924179815753,1253,854325.5582,0.509976057,0,0.049153214,-53,10
312_2,0,9.46598983484665,1995,2034171.284,0.358897243,0,0.082244961,-10,10
312_3,0,9.92157302008251,1425,1735516.04,0.49122807,0,0.057001222,-11,10
313_1,0,9.43564159384419,877,795532.7109,0.1995439,0.009045916,0.126288882,-12,10
313_2,0,9.33758957289165,1497,2219620.42,0.203072812,0.003637036,0.09991172,-13,10
313_3,0,9.74326011321524,1122,1909233.016,0.221925134,0,0.08831631,-14,10
313_4,0,9.67514299942985,1228,1187631.067,0.290716612,0,0.244232585,-15,10
313_5,0,10.2049985629244,1146,847349.72,0.289703316,0,0.07823137,-16,10
313_6,0,9.49092229793766,1075,693003.9647,0.318139535,0,0.005220463,-17,10
314.01_1,0,9.65046452256919,1429,1278154.37,0.186843947,0,0.120573772,-18,10
314.01_2,0,9.34487126493379,1552,2014215.458,0.153994845,0,0.141674301,-19,10
314.01_3,0,9.83113189034399,1211,1038501.27,0.195706028,0,0.120560634,-20,10
314.01_4,0,9.81410974138491,1360,917699.8955,0.244852941,0,0.003413384,-21,10
314.01_5,0,9.557823197546,1112,1153009.763,0.269784173,0,0.161611951,-22,10
314.02_1,0,9.55123140275911,1470,1817380.46,0.165306122,0,0.085339412,-23,10
314.02_2,0,9.48615227185748,1683,1761017.091,0.172905526,0,0.017756895,-24,10
314.02_3,0,9.61300155275161,2442,2492482.974,0.119164619,0,0.132134501,-25,10
315.01_1,0,10.1699204519487,1186,1194186.68,0.068296796,0.003048115,0.134108392,-26,10
315.01_2,0,10.1532340856449,1566,1684350.63,0.03256705,0,0.120145555,-27,10
315.01_3,0,9.82124659715222,986,1005399.804,0.024340771,0.002430986,0.100841635,-28,10
315.01_4,0,9.74220315480797,1142,1269735.172,0.028021016,0,0.014311291,-29,10
315.01_5,0,9.97161338158373,1337,1165237.453,0.023186238,0,0.00922989,-30,10
315.02_1,0,10.0729349248465,1879,2758963.013,0.086216072,0.00224873,0.318716083,-31,10
315.02_2,0,9.87734889492643,850,2070829.73,0.092941176,0.002981312,0.322804623,-32,10
315.02_3,0,10.0331113203296,1289,1390988.894,0.034134988,0,0.003188414,-33,10
316_1,0,9.55400099583723,851,945380.4401,0.048178613,0,0.009004971,-34,10
316_2,0,10.381211304797,749,833917.1818,0.090787717,0.001890303,0.163198174,-35,10
316_3,0,9.33600338997184,690,934253.6877,0.314492754,0,0.481627886,-36,10
316_4,0,9.69898173460629,765,1224324.132,0.122875817,0.031737216,0.070957413,-37,10
316_5,0,9.72871741189501,835,947475.8581,0.023952096,0.017726372,0.009608839,-38,10
316_6,0,10.0280034272337,1005,1041880.666,0.053731343,0.002808821,0.065322308,-39,10
316_7,0,9.8085173149449,1150,1754652.828,0.043478261,0,0.300124788,-40,10
317_1,0,10.0344719543315,1289,990537.0097,0.266873545,0,0.006205462,-41,10
317_2,0,9.77809438312807,1551,1828956.5,0.148291425,0.009014972,0.175854702,-42,10
317_3,0,9.92245649908373,694,599778.3077,0.291066282,0,0.198735502,-43,10
317_4,0,10.0278709798262,1470,2341381.808,0.151020408,0,0.303990128,-44,10
317_5,0,9.87127423017148,1089,3725773.229,0.265381084,0.022493274,0.036258679,-45,10
318_1,0,9.88913504631173,1412,2209552.287,0.280453258,0,0.09706282,-46,10
318_2,0,9.43938646894301,1022,1335592.165,0.363013699,0,0.03108883,-47,10
318_3,0,9.90108466791982,761,737157.6929,0.406044678,0,0.008722117,-48,10
318_4,0,9.94578046472638,822,713189.3798,0.50243309,0,0.046465825,-49,10
319_1,0,10.0681541740914,1084,1279607.825,0.1900369,0.023104558,0.09651031,-50,10
319_2,0,9.65007807402644,1185,1369702.133,0.206751055,0.017628019,0.042093082,-51,10
319_3,0,9.67445167551708,781,1265155.62,0.135723431,0.019908627,0.017442992,-52,10
319_4,0,9.64153820197995,684,1235820.583,0.17251462,0.055067619,0.035076065,-53,10
319_5,0,9.65988615931952,1237,3168873.442,0.311236863,0.006376895,0.010094824,-10,10
32_2,0,9.21622303513434,548,423710.8305,0.923357664,0.057406533,0.060148154,-11,10
