"blockgroupID","X","blockcount","blockgroup","censustract","total","white","black","asian","other","hispanic","area","income","poverty.1.verypoor","poverty.2.poor","poverty.3.middle","poverty.4.uppermiddle","segregationmetric","povertymetric","vacantprop","comresprop","whiteprop","blackprop","asianprop","otherprop","hispanicprop","violentcrime.2006","violentcrime.2007","violentcrime.2008","violentcrime.2009","violentcrime.2010","violentcrime.2011","violentcrime.2012","violentcrime.2013","violentcrime.2014","violentcrime.2015","violentcrime.2016","nonviolentcrime.2006","nonviolentcrime.2007","nonviolentcrime.2008","nonviolentcrime.2009","nonviolentcrime.2010","nonviolentcrime.2011","nonviolentcrime.2012","nonviolentcrime.2013","nonviolentcrime.2014","nonviolentcrime.2015","nonviolentcrime.2016","mural_count","violentcrime_total","nonviolentcrime_total","mural_presence"
"188_2",320,9,2,188,1089,263,280,14,24,508,642267.5505,10569,0.171314741,0.414342629,0.224103586,0.190239044,0.343646625,0.547652588,0.020490523,0.055531843,0.241505969,0.257116621,0.012855831,0.022038567,0.466483012,62,52,31,37,31,39,33,31,39,27,19,63,65,42,39,59,44,45,23,33,41,26,0,378,416,"0"
"188_3",321,11,3,188,1258,255,398,12,38,555,1045800.104,9017,0.206216831,0.376042456,0.181197877,0.236542835,0.32489005,0.542479313,0.018140193,0.066072555,0.202702703,0.316375199,0.009538951,0.030206677,0.441176471,60,61,58,64,57,57,49,52,52,53,36,81,90,83,59,73,54,59,55,55,36,20,0,846,885,"0"
"188_4",322,11,4,188,953,297,265,5,28,358,1225685.761,9185,0.21370067,0.457185406,0.04095309,0.288160834,0.258543628,0.558031741,0.009332285,0.125710176,0.311647429,0.278069255,0.00524659,0.029380902,0.375655824,87,56,54,46,53,49,29,51,40,39,24,50,76,60,69,60,55,54,28,42,27,18,0,70,268,"0"
"188_5",323,8,5,188,832,223,218,16,15,360,1055186.351,12055,0.133779264,0.316053512,0.051839465,0.498327759,0.309855921,0.379361843,0.039183655,0.238077925,0.268028846,0.262019231,0.019230769,0.018028846,0.432692308,57,64,52,44,67,64,53,43,48,39,27,83,82,73,59,87,78,79,78,75,56,49,0,403,973,"0"
"188_6",324,8,6,188,922,207,223,5,18,469,782152.6882,12270,0.44429882,0.131061599,0.068152031,0.356487549,0.385840403,0.581362773,0.014368967,0.067740917,0.224511931,0.24186551,0.005422993,0.019522777,0.50867679,29,34,26,28,39,35,38,40,45,37,27,37,42,34,39,44,35,34,49,38,41,23,0,583,635,"0"
"188_7",325,10,7,188,1829,399,362,33,32,1003,1359294.74,12309,0.148039216,0.332843137,0.12745098,0.391666667,0.42555071,0.432483275,0.017098391,0.062458776,0.218151996,0.197922362,0.018042646,0.017495899,0.548387097,79,72,88,64,87,88,74,83,97,77,37,96,93,82,69,101,81,97,67,79,75,45,0,404,470,"0"
"19_1",367,8,1,19,911,444,307,45,28,87,701821.2603,70470,0.056422569,0.030012005,0.074429772,0.839135654,0.125093629,0.106166049,0.02414566,0.017697683,0.487376509,0.336992316,0.049396268,0.030735456,0.095499451,28,36,21,17,17,17,8,16,13,18,10,65,64,72,70,48,63,39,52,44,54,23,0,388,619,"0"
"19_2",368,19,2,19,1178,621,408,44,30,75,1485503.678,30676,0.064259928,0.125631769,0.092418773,0.717689531,0.159613243,0.187520682,0.031633909,0.20598483,0.527164686,0.346349745,0.037351443,0.025466893,0.063667233,32,45,48,31,26,16,25,22,20,10,17,104,113,104,100,106,91,83,89,60,80,42,0,239,381,"0"
"19_3",369,14,3,19,632,193,374,27,6,32,1340691.009,23609,0.205420827,0.008559201,0.231098431,0.554921541,0.17039179,0.302179321,0.12903856,0.377730932,0.305379747,0.591772152,0.042721519,0.009493671,0.050632911,30,33,34,37,24,28,40,15,17,17,22,102,81,103,66,53,80,78,66,74,92,33,2,945,1768,"1"
"190_1",328,9,1,190,1675,301,357,27,26,964,1067313.854,13781,0.059640996,0.207874928,0.462072959,0.270411118,0.452686001,0.369386199,0.003172903,0.042841881,0.179701493,0.213134328,0.016119403,0.015522388,0.575522388,53,71,57,50,54,63,53,48,73,39,22,67,70,73,63,65,57,60,60,50,51,19,0,241,416,"0"
"190_2",329,7,2,190,1417,197,312,75,29,804,949446.6666,13307,0.179623086,0.222025913,0.202002356,0.396348645,0.44455952,0.414190778,0,0.025981026,0.139026112,0.220183486,0.052928723,0.020465773,0.567395907,34,60,50,32,25,40,26,47,44,30,16,51,52,50,29,50,46,52,38,42,38,22,0,220,416,"0"
"190_3",330,21,3,190,1554,213,320,85,33,903,2816682.76,8070,0.320211234,0.269323092,0.284205473,0.126260202,0.458244694,0.623418495,0.030222372,0.237941794,0.137065637,0.205920206,0.054697555,0.021235521,0.581081081,50,45,51,35,33,33,19,34,43,29,16,72,78,72,52,65,60,53,52,53,32,30,0,449,547,"0"
"190_4",331,8,4,190,1145,240,192,110,25,578,1068604.511,12784,0.171455939,0.285440613,0.295019157,0.248084291,0.415272059,0.482473669,0.02371236,0.038398581,0.209606987,0.16768559,0.096069869,0.021834061,0.504803493,17,22,24,21,17,28,30,22,18,23,17,42,29,36,50,40,47,39,38,29,18,13,0,298,713,"0"
"190_5",332,20,5,190,1752,345,378,45,24,960,2608650.547,8928,0.238795518,0.280812325,0.241596639,0.238795518,0.425108819,0.531179934,0.002830428,0.500908718,0.196917808,0.215753425,0.025684932,0.01369863,0.547945205,99,104,81,97,92,91,92,81,79,79,50,214,191,180,157,163,172,186,160,119,144,82,0,610,1246,"0"
"191_1",333,9,1,191,1136,208,76,189,13,650,1800256.289,20430,0.060796646,0.156184486,0.242138365,0.540880503,0.552955035,0.257582933,0.001755239,0.218768916,0.183098592,0.066901408,0.166373239,0.011443662,0.572183099,21,21,18,22,32,18,24,29,25,21,10,34,31,33,40,46,49,32,40,30,53,28,0,197,361,"0"
"191_2",334,8,2,191,1123,215,96,169,30,613,1071012.728,11404,0.134364821,0.215798046,0.538273616,0.111563518,0.513805209,0.47992054,0.05566169,0.070369969,0.191451469,0.085485307,0.15048976,0.026714159,0.545859305,19,17,14,16,21,19,27,24,27,23,13,49,38,32,49,37,46,51,31,34,32,17,0,472,385,"0"
"191_3",335,10,3,191,1690,331,264,92,32,971,1013967.728,9354,0.088491049,0.292071611,0.40511509,0.214322251,0.451719826,0.438592217,0.012865562,0.068499401,0.195857988,0.156213018,0.05443787,0.018934911,0.574556213,57,41,45,45,40,40,43,40,37,41,20,65,38,51,43,64,49,68,55,52,41,21,0,631,794,"0"
"191_4",336,26,4,191,1532,385,98,153,17,879,4517363.711,14094,0.185929648,0.186557789,0.16080402,0.466708543,0.48802794,0.381607448,0.005979733,0.030917757,0.251305483,0.063968668,0.099869452,0.011096606,0.573759791,35,26,23,39,31,26,25,21,23,37,12,67,93,52,86,66,82,62,58,60,45,42,0,614,589,"0"
"191_5",337,18,5,191,1769,241,277,174,7,1070,5816288.764,11966,0.221255438,0.066500932,0.441889372,0.270354257,0.517620856,0.432973572,0.018368403,0.248553939,0.136235161,0.156585642,0.098360656,0.003957038,0.604861504,68,60,65,49,51,56,49,64,57,64,27,137,142,111,108,117,131,115,115,139,88,43,0,1107,1444,"0"
"191_6",338,10,6,191,687,140,49,70,9,419,1483641.775,18470,0.155398587,0.021190716,0.501513623,0.321897074,0.52618909,0.353077918,0.047579024,0.288305226,0.203784571,0.0713246,0.101892285,0.013100437,0.609898108,28,19,16,28,13,16,24,13,16,12,12,32,36,23,43,53,53,37,23,23,28,10,0,701,661,"0"
"192_1",339,6,1,192,1101,102,239,29,27,704,468252.0004,8597,0,0.312206573,0.602112676,0.085680751,0.517448773,0.428732918,0.005885284,0.033023262,0.092643052,0.217075386,0.026339691,0.024523161,0.63941871,56,48,54,43,53,35,50,42,38,41,12,45,46,64,40,35,36,34,27,17,24,17,0,238,294,"0"
"192_2",340,11,2,192,1590,156,313,130,18,973,1800235.538,10453,0.21952776,0.225271219,0.142948309,0.412252712,0.508109389,0.43766331,0.006268023,0.428778344,0.098113208,0.196855346,0.081761006,0.011320755,0.611949686,70,69,53,71,48,76,64,44,54,56,26,106,97,91,62,91,82,54,55,80,48,28,0,784,830,"0"
"192_3",341,8,3,192,1315,167,310,19,13,806,866827.0431,10775,0.144060657,0.634372367,0.01600674,0.205560236,0.49009137,0.60015523,0.018692232,0.069953951,0.126996198,0.235741445,0.014448669,0.009885932,0.612927757,73,57,51,61,62,65,57,44,50,61,33,80,74,62,61,63,59,47,46,31,41,25,0,1027,792,"0"
"192_4",342,16,4,192,1764,266,497,67,22,912,1859296.112,11503,0.191794872,0.393333333,0.06974359,0.345128205,0.394170416,0.500484851,0.018612623,0.104031995,0.150793651,0.281746032,0.037981859,0.012471655,0.517006803,114,92,114,133,98,117,102,105,102,78,52,191,189,157,138,166,154,127,98,87,84,53,0,655,642,"0"
"192_5",343,14,5,192,1543,108,282,8,12,1133,1252802.402,11939,0.238396624,0.417721519,0.114978903,0.228902954,0.611447476,0.582215719,0.102329832,0.024382582,0.069993519,0.182760855,0.005184705,0.007777058,0.734283863,100,81,55,69,59,69,62,65,57,49,35,120,72,76,57,68,53,49,53,42,51,20,0,525,575,"0"
"192_6",344,7,6,192,659,26,71,10,10,542,817533.0706,11756,0.073677582,0.277707809,0.057304786,0.591309824,0.699621883,0.291438969,0.161632245,0.014850421,0.039453718,0.107738998,0.015174507,0.015174507,0.82245827,27,32,22,25,27,27,12,19,24,12,11,37,38,33,20,33,31,31,22,18,14,17,0,746,780,"0"
"195.01_1",345,19,1,195.01,1651,57,150,14,22,1408,2046977.563,7496,0.294307197,0.408163265,0.186895811,0.110633727,0.729980088,0.659302868,0.18803628,0.164624483,0.034524531,0.090854028,0.008479709,0.013325257,0.852816475,78,97,79,68,59,73,56,66,83,82,43,90,77,80,74,82,78,86,69,83,61,50,1,424,377,"1"
"195.01_2",346,14,2,195.01,1823,92,241,8,9,1473,1249105.058,11046,0.140416048,0.266716196,0.315007429,0.277860327,0.68517239,0.443820274,0.029159107,0.14248558,0.050466264,0.132199671,0.004388371,0.004936917,0.808008777,134,167,109,100,95,61,88,67,83,80,43,104,93,79,86,79,74,88,46,52,70,21,1,584,628,"1"
"195.01_3",347,11,3,195.01,1453,68,145,11,10,1219,939995.9224,9245,0.305410122,0.359511344,0.084642234,0.2504363,0.716117502,0.601190544,0.113197497,0.088118731,0.046799725,0.099793531,0.007570544,0.006882312,0.838953889,92,84,66,68,62,61,52,57,58,37,18,93,80,90,45,82,62,36,41,41,48,24,1,488,473,"1"
"195.02_1",348,20,1,195.02,1184,56,94,2,8,1024,1760027.556,10625,0.153394803,0.356244761,0.103939648,0.386420788,0.742028478,0.446241127,0.149365506,0.036403863,0.047297297,0.079391892,0.001689189,0.006756757,0.864864865,72,72,44,55,48,45,36,61,37,31,24,70,72,55,59,45,64,55,44,49,30,32,0,273,429,"0"
"195.02_2",349,14,2,195.02,1584,105,156,12,10,1301,1446662.526,8604,0.287356322,0.275862069,0.171775223,0.265006386,0.698501997,0.554236465,0.074756652,0.056579584,0.066287879,0.098484848,0.007575758,0.006313131,0.821338384,102,63,83,68,88,77,61,75,55,51,23,115,81,81,76,85,73,85,66,45,43,30,0,414,505,"0"
"195.02_3",350,8,3,195.02,907,35,85,6,10,771,775949.5921,7544,0.185990338,0.425120773,0.307971014,0.080917874,0.72721874,0.599893112,0.06594321,0.062216614,0.038588754,0.093715546,0.006615215,0.011025358,0.850055127,47,60,40,30,33,56,42,47,28,20,21,50,39,41,46,30,35,27,32,23,30,24,0,417,367,"0"
"197_1",351,13,1,197,1458,35,313,7,9,1094,1473027.176,7928,0.126819127,0.611226611,0.1995842,0.062370062,0.627506549,0.630063259,0.070198877,0.077937692,0.024005487,0.214677641,0.004801097,0.00617284,0.750342936,82,70,56,54,36,51,49,62,40,54,30,78,78,71,63,63,67,43,46,35,57,27,0,452,480,"0"
"197_2",352,6,2,197,1262,22,316,22,17,885,662020.9112,9910,0.074117647,0.215294118,0.66,0.050588235,0.578431442,0.458939463,0.011115167,0.047372333,0.017432647,0.250396197,0.017432647,0.013470681,0.701267829,58,59,67,51,39,40,41,46,34,34,19,53,72,49,46,52,60,31,37,29,22,22,0,429,535,"0"
"197_3",353,6,3,197,990,27,346,35,18,564,626800.9813,11360,0,0.400203666,0.267820774,0.33197556,0.446860583,0.373399846,0.032896326,0.06041973,0.027272727,0.349494949,0.035353535,0.018181818,0.56969697,30,32,39,22,15,22,32,25,23,20,13,48,46,71,50,29,39,57,24,25,27,13,0,379,345,"0"
"197_4",354,6,4,197,1024,20,330,8,20,646,767082.7382,16344,0.341040462,0.090317919,0.093208092,0.475433526,0.508022988,0.453355091,0.001646615,0.087934042,0.01953125,0.322265625,0.0078125,0.01953125,0.630859375,56,43,48,35,26,53,34,38,35,24,22,79,38,74,64,50,44,38,38,36,23,21,0,277,222,"0"
"197_5",355,6,5,197,1046,10,416,10,10,600,523154.5735,12261,0.274780427,0.156838143,0.327478043,0.240903388,0.45077738,0.512264966,0.001518383,0.030126929,0.009560229,0.397705545,0.009560229,0.009560229,0.573613767,56,47,44,35,40,40,38,29,39,37,12,41,45,40,40,29,35,35,34,29,26,13,0,370,377,"0"
"197_6",356,8,6,197,1221,46,467,12,8,688,794924.7041,6846,0.367398119,0.271473354,0.264576803,0.096551724,0.440636177,0.667543153,0.018221377,0.040978515,0.037674038,0.382473382,0.00982801,0.006552007,0.563472563,47,47,43,42,45,38,41,46,44,40,19,64,39,59,51,34,47,52,31,50,35,18,0,421,417,"0"
"198_1",357,12,1,198,1045,12,573,5,14,441,2574759.207,11171,0.202168861,0.147947328,0.288923315,0.360960496,0.42611818,0.416428292,0.013142249,0.309113071,0.011483254,0.548325359,0.004784689,0.013397129,0.422009569,53,48,37,41,32,38,39,42,32,42,25,66,93,45,45,44,42,35,42,41,57,25,1,561,535,"1"
"198_2",358,6,2,198,876,24,401,0,9,442,480454.555,12946,0.361549498,0.176470588,0.269727403,0.192252511,0.418112019,0.59679382,0.03179574,0.03558309,0.02739726,0.457762557,0,0.010273973,0.50456621,40,43,30,42,34,33,35,26,37,44,15,36,54,34,27,30,21,35,36,30,26,16,0,526,551,"0"
"198_3",359,6,3,198,754,6,189,13,4,542,494999.9622,11854,0.178916828,0.020309478,0.646034816,0.154738878,0.595996505,0.427641773,0.019518901,0.024158109,0.00795756,0.25066313,0.017241379,0.00530504,0.718832891,24,24,19,29,34,38,31,24,24,22,8,26,30,27,18,19,24,21,11,16,14,16,0,534,524,"0"
"198_4",360,6,4,198,1181,14,277,69,16,805,721747.718,9781,0.313065977,0.30530401,0.137128072,0.24450194,0.558789354,0.589668912,0.009243393,0.044169849,0.011854361,0.234546994,0.058425064,0.013547841,0.681625741,49,32,33,33,30,40,27,36,37,34,19,49,47,51,29,36,39,37,25,22,17,25,0,451,464,"0"
"198_5",361,6,5,198,1146,2,397,10,8,729,521823.6379,11456,0.261712439,0.226978998,0.275444265,0.235864297,0.513289268,0.529408319,0.004899981,0.043793837,0.001745201,0.346422339,0.008726003,0.006980803,0.636125654,48,50,44,32,34,44,35,36,33,45,20,50,49,44,31,34,38,30,43,36,42,20,0,716,831,"0"
"198_6",362,11,6,198,1193,45,168,60,11,909,1025408.043,9554,0.228248588,0.209039548,0.483615819,0.079096045,0.639108291,0.554541396,0.041927983,0.169869206,0.037720034,0.140821459,0.050293378,0.009220453,0.761944677,76,61,58,63,50,48,57,44,45,47,12,69,56,56,71,67,46,53,38,27,29,23,0,201,594,"0"
"199_1",363,9,1,199,922,43,123,0,4,752,1170150.045,11548,0.043438914,0.588235294,0.131221719,0.237104072,0.692781835,0.502657021,0.045915213,0.095366258,0.046637744,0.13340564,0,0.004338395,0.815618221,51,54,52,45,46,63,40,50,55,42,28,65,52,73,46,56,35,57,54,41,46,26,0,292,972,"0"
"199_2",364,15,2,199,1268,25,273,0,17,953,1210851.315,11750,0.289795918,0.209183673,0.326530612,0.174489796,0.6287409,0.564274647,0.066449856,0.053085989,0.019716088,0.215299685,0,0.01340694,0.751577287,56,51,56,40,51,46,49,66,54,45,20,70,72,56,48,52,36,46,40,35,53,16,0,297,828,"0"
"199_3",365,11,3,199,1079,9,781,3,12,274,1382336.13,9247,0.149308084,0.18208303,0.453022578,0.215586307,0.433540434,0.442221054,0.061156625,0.028013584,0.008341057,0.72381835,0.002780352,0.011121409,0.253938832,47,52,51,46,38,31,52,38,36,38,22,54,60,47,32,60,49,33,41,34,38,16,1,891,2615,"1"
"199_4",366,36,4,199,1150,23,466,6,12,643,3355463.132,9144,0.348214286,0.286706349,0.106150794,0.258928571,0.436294048,0.602697478,0.069704243,0.337222447,0.02,0.405217391,0.005217391,0.010434783,0.559130435,84,95,71,53,49,49,81,62,67,59,46,89,103,86,86,84,70,82,53,72,75,31,1,309,1885,"1"
"2_1",721,62,1,2,2937,665,284,1855,54,79,4110744.574,35430,0.074712644,0.100095785,0.17289272,0.652298851,0.568831951,0.208759426,0.000634861,0.691252693,0.226421519,0.09669731,0.631596868,0.018386108,0.026898195,108,106,106,96,100,85,94,84,90,103,55,346,364,350,360,357,294,343,394,320,320,216,5,437,426,"1"
"20_1",406,21,1,20,1293,83,1082,27,38,63,1740763.864,22971,0.018811136,0.074492099,0.29420617,0.612490594,0.421165557,0.174643824,0.05730845,0.208673848,0.064191802,0.836813612,0.020881671,0.029389018,0.048723898,50,48,42,60,55,55,40,39,26,26,16,70,89,61,57,64,59,56,51,42,54,29,0,903,2327,"0"
"20_2",407,17,2,20,799,33,717,8,34,7,1368505.086,12698,0.080173348,0.264355363,0.340195016,0.315276273,0.494887833,0.387800522,0.120605249,0.038198661,0.041301627,0.897371715,0.010012516,0.042553191,0.008760951,40,39,35,32,29,36,19,16,25,25,11,54,44,57,40,40,43,35,33,27,28,18,0,827,1374,"0"
"200_1",372,14,1,200,541,15,487,5,6,28,1338788.828,14472,0.142538976,0.336302895,0.191536748,0.329621381,0.478804481,0.451535382,0.185692028,0.426633878,0.027726433,0.900184843,0.009242144,0.011090573,0.051756007,43,75,37,41,41,29,36,33,32,45,25,46,38,47,31,52,46,44,32,30,30,30,0,560,988,"0"
"200_2",373,17,2,200,724,73,519,74,16,42,2067048.005,14606,0.073696145,0.195011338,0.173469388,0.557823129,0.334915496,0.274250636,0.033316048,0.21489277,0.100828729,0.716850829,0.102209945,0.022099448,0.05801105,105,117,82,76,81,76,71,80,89,79,47,230,233,225,213,255,222,182,239,199,215,114,1,588,772,"1"
"201.01_1",374,22,1,201.01,1559,44,1413,13,25,64,2863111.886,22355,0.03503036,0.314339094,0.126109295,0.524521252,0.484969863,0.300571124,0.123962725,0.079096774,0.02822322,0.906350225,0.008338679,0.01603592,0.041051956,71,75,72,65,71,94,101,77,70,82,49,145,130,97,89,213,182,142,114,91,108,63,1,540,618,"1"
"201.01_2",375,9,2,201.01,559,11,488,15,11,34,798887.2254,9739,0.13760218,0.324250681,0.189373297,0.348773842,0.451607116,0.437176446,0.109364535,0.200924516,0.019677996,0.872987478,0.026833631,0.019677996,0.060822898,67,56,62,57,47,56,57,35,49,37,37,79,100,105,86,106,76,95,92,101,82,66,1,395,492,"1"
"201.01_3",376,13,3,201.01,1429,16,1328,8,36,41,1538969.01,18198,0.099842767,0.328616352,0.260220126,0.311320755,0.509476573,0.425396566,0.136397194,0.006861461,0.011196641,0.929321204,0.005598321,0.025192442,0.028691393,75,47,60,60,66,53,51,42,50,55,29,92,56,75,79,109,71,60,66,60,60,44,0,776,783,"0"
"201.02_1",377,6,1,201.02,777,14,696,5,16,46,775014.8678,15525,0.067754078,0.262233375,0.353826851,0.316185696,0.474372534,0.378058562,0.05862495,0.115081149,0.018018018,0.895752896,0.006435006,0.020592021,0.059202059,57,43,51,52,51,58,47,45,49,59,28,52,62,71,45,55,68,50,68,58,56,33,0,341,470,"0"
"201.02_2",378,8,2,201.02,598,12,543,4,16,23,794159.8648,11183,0.587852495,0,0.193058568,0.219088937,0.489745536,0.683936445,0.12505077,0.089961933,0.02006689,0.908026756,0.006688963,0.026755853,0.038461538,34,37,39,33,42,37,40,36,39,28,30,56,55,43,40,64,52,52,45,44,26,15,0,507,659,"0"
"201.02_3",379,11,3,201.02,910,8,838,4,25,35,1213162.556,12968,0.283251232,0.183497537,0.112068966,0.421182266,0.503314576,0.464489124,0.030657222,0.047561906,0.008791209,0.920879121,0.004395604,0.027472527,0.038461538,73,86,83,73,101,74,76,63,44,62,41,75,95,101,79,85,68,60,70,58,67,25,0,228,297,"0"
"201.02_4",380,10,4,201.02,1068,14,998,0,15,41,1231115.911,21090,0,0.150655022,0.051673945,0.797671033,0.513076567,0.123385788,0.042074989,0.059454277,0.013108614,0.934456929,0,0.014044944,0.038389513,29,32,39,40,30,30,28,40,28,31,14,48,48,37,36,57,40,41,41,49,40,33,0,282,303,"0"
"202_1",381,20,1,202,1236,25,1129,1,42,39,2369779.724,16963,0.147615443,0.090840273,0.143830431,0.617713853,0.502373931,0.268579808,0.136808334,0.056392074,0.020226537,0.913430421,0.000809061,0.033980583,0.031553398,41,53,34,45,35,53,72,39,51,55,29,63,54,67,46,56,56,60,75,78,64,40,0,384,481,"0"
"202_2",382,10,2,202,676,15,642,0,6,13,924134.7734,13717,0,0.152249135,0.367935409,0.479815456,0.528323781,0.235049641,0.075394981,0.022937783,0.022189349,0.949704142,0,0.00887574,0.019230769,29,13,20,16,18,19,31,24,16,24,18,28,26,24,18,47,22,24,32,27,31,18,0,617,596,"0"
"202_3",383,8,3,202,616,5,595,1,9,6,738505.0459,11246,0.140909091,0.409090909,0.081818182,0.368181818,0.544528729,0.462360199,0.080462895,0.052329154,0.008116883,0.965909091,0.001623377,0.01461039,0.00974026,37,16,23,26,21,27,37,33,21,21,20,24,27,24,20,40,39,37,27,26,25,14,0,309,331,"0"
"202_4",384,13,4,202,597,31,542,0,14,10,1543332.79,17711,0.34085213,0.072681704,0.107769424,0.478696742,0.486492335,0.445918018,0.05802646,0.247384039,0.051926298,0.907872697,0,0.023450586,0.016750419,31,34,36,35,35,32,45,41,35,33,27,46,40,40,56,41,46,39,47,39,47,40,0,1102,1216,"0"
"202_5",385,14,5,202,1252,13,1166,5,35,33,1478494.648,14337,0.125621008,0.092264017,0.470546487,0.311568488,0.514228103,0.360714456,0.049571368,0.026580274,0.010383387,0.931309904,0.00399361,0.027955272,0.026357827,46,50,61,64,66,61,72,60,51,49,37,54,54,63,54,57,52,58,65,63,45,31,0,1255,1941,"0"
"202_6",386,8,6,202,812,46,728,5,12,21,1085927.833,15870,0.137234043,0.188297872,0.35212766,0.322340426,0.475171363,0.398636504,0.091627086,0.031165707,0.056650246,0.896551724,0.006157635,0.014778325,0.025862069,39,29,29,26,26,29,38,21,25,29,18,40,36,21,29,37,32,28,38,23,21,26,0,294,236,"0"
"203_1",387,26,1,203,1358,32,1214,10,30,72,2285582.495,13541,0.090472378,0.15692554,0.477181745,0.275420336,0.472581347,0.371380091,0.102481312,0.190448382,0.023564065,0.893961708,0.00736377,0.022091311,0.053019146,120,120,94,112,99,99,99,106,102,102,49,143,144,103,118,128,120,90,90,116,109,55,2,379,430,"1"
"203_2",388,28,2,203,1411,74,1183,11,34,109,3180640.679,13277,0.22845953,0.160574413,0.229765013,0.381201044,0.417471786,0.432146842,0.097627295,0.337908858,0.052445074,0.838412473,0.007795889,0.024096386,0.077250177,143,127,133,118,92,117,118,127,109,106,65,228,204,182,152,164,173,189,164,174,218,93,0,372,518,"0"
"204_1",389,13,1,204,656,2,620,8,10,16,711627.988,15620,0.095158598,0.21869783,0.350584307,0.335559265,0.52374159,0.375227176,0.110249666,0.03096431,0.00304878,0.945121951,0.012195122,0.015243902,0.024390244,21,21,26,29,24,41,26,29,30,34,13,22,21,28,11,16,30,26,19,23,23,17,0,328,345,"0"
"204_2",390,18,2,204,618,12,572,1,7,26,1403889.853,16271,0.116113744,0.106635071,0.129146919,0.648104265,0.504185982,0.241455022,0.033174469,0.167304758,0.019417476,0.925566343,0.001618123,0.011326861,0.042071197,42,35,53,31,27,39,32,32,33,37,18,57,37,40,24,38,44,35,33,48,44,30,0,924,1060,"0"
"204_3",391,21,3,204,963,24,871,3,25,40,1453874.939,18290,0.042296073,0.108761329,0.086102719,0.762839879,0.48538868,0.150486314,0.044168322,0.205032671,0.024922118,0.904465213,0.003115265,0.02596054,0.041536864,45,31,48,23,31,44,40,27,28,31,24,68,57,35,46,44,44,45,51,49,43,36,0,498,824,"0"
"204_4",392,9,4,204,813,11,738,4,20,40,812960.2483,13008,0.105095541,0.334394904,0.388535032,0.171974522,0.487312251,0.479797252,0.014900935,0.08615828,0.013530135,0.907749077,0.004920049,0.024600246,0.049200492,26,24,29,28,24,34,41,28,39,34,21,22,29,34,24,25,41,49,22,35,43,21,0,244,1121,"0"
"205_1",393,39,1,205,1735,32,1645,12,21,25,9948352.985,14556,0.067567568,0.285135135,0.127702703,0.519594595,0.52674644,0.314831783,0.032450753,0.112020347,0.018443804,0.948126801,0.006916427,0.012103746,0.014409222,69,87,105,82,92,100,103,66,89,65,66,111,102,97,116,100,115,88,92,84,104,51,0,110,506,"0"
